,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.048419658,0.050430056,0.045371614,0.045451712,0.046090733,0.045265045,0.049321726,0.046247028,0.04552457,0.04907332,0.048294786,0.045010388,0.049156357,0.050045207,0.04670471,0.04996492,0.047083836,0.046638735,0.046839785,0.049602706,0.04946319
1,0.045398492,0.051117346,0.042178504,0.045274816,0.057875607,0.04360338,0.04596944,0.046091408,0.042126354,0.052280173,0.04681196,0.057515025,0.047808412,0.047708705,0.0441635,0.045569792,0.050214395,0.045681637,0.046624254,0.048933476,0.047053292
2,0.04834147,0.048956074,0.047929395,0.045332987,0.045874335,0.045574665,0.049094643,0.045656603,0.050963804,0.04550239,0.049175557,0.044410344,0.048405167,0.0495287,0.046640962,0.0484048,0.046189092,0.04633276,0.049904797,0.04857811,0.049203355
3,0.047652,0.047769334,0.050384004,0.047152225,0.046754193,0.047262356,0.047489107,0.047048945,0.047165047,0.048588533,0.04720496,0.048647523,0.047473755,0.047763858,0.04710504,0.04757615,0.04764704,0.047224008,0.046754193,0.04767096,0.04766684
4,0.04839533,0.050404474,0.043742456,0.044789147,0.04496786,0.044947743,0.049936593,0.04550942,0.05188048,0.04322455,0.051757596,0.04324664,0.049273126,0.050506998,0.04640982,0.049637426,0.045837283,0.045988277,0.05013656,0.049314298,0.050093945
5,0.047878306,0.047280263,0.046945624,0.045751296,0.045047067,0.045937072,0.048863713,0.04564393,0.050152466,0.04791208,0.047563817,0.046466544,0.048042174,0.04905396,0.04827681,0.050860863,0.04617072,0.047349434,0.048473284,0.048302684,0.04802784
6,0.047852412,0.052768663,0.042130347,0.0449011,0.048130658,0.04423718,0.04918221,0.04614718,0.045500383,0.048125226,0.049596496,0.046905592,0.04986115,0.050502818,0.04534221,0.04952513,0.04792163,0.045843862,0.04526039,0.0504079,0.049857393
7,0.048459034,0.04893316,0.047440726,0.045096684,0.0455001,0.045374613,0.0493437,0.04544328,0.05169685,0.045509625,0.0490806,0.044025924,0.04849749,0.04974161,0.046733808,0.048695732,0.045934983,0.04627358,0.050225552,0.048663225,0.049329698
8,0.047767892,0.04895824,0.046753746,0.046530683,0.04576666,0.046378184,0.048174005,0.04677121,0.046524312,0.049736794,0.047362003,0.04831723,0.048234604,0.048724346,0.047055453,0.049463432,0.04806696,0.04716945,0.045402505,0.048630625,0.04821163
9,0.04795047,0.04878891,0.046441514,0.04691082,0.046377808,0.046961114,0.048373792,0.047254533,0.049063515,0.046377808,0.04867752,0.046377808,0.048278075,0.048533045,0.04713496,0.048228826,0.047325984,0.04712613,0.04714818,0.04821023,0.04845896
10,0.04785174,0.049973052,0.047022056,0.043705855,0.048873805,0.04360873,0.04762095,0.04277907,0.046014585,0.048363328,0.050241906,0.04998381,0.047379863,0.04976117,0.044566803,0.047874052,0.04803849,0.044874053,0.052174088,0.04967815,0.049614478
11,0.045662522,0.056142204,0.044466898,0.04921339,0.045198023,0.050097622,0.044466898,0.046580136,0.046074465,0.044466898,0.053654302,0.05288723,0.049227197,0.046221975,0.044466898,0.049323726,0.045911103,0.044466898,0.044466898,0.049940135,0.047064617
12,0.049146336,0.049366403,0.044343643,0.04303151,0.0429764,0.043027345,0.051382866,0.04404835,0.050385688,0.049804732,0.0471745,0.041174293,0.04959749,0.052005943,0.04738175,0.05308739,0.04533051,0.046446685,0.04988426,0.050159577,0.05024427
13,0.048733365,0.0516731,0.04261689,0.043864064,0.044648986,0.04389927,0.05065855,0.04482492,0.052439284,0.044378236,0.050948396,0.04187369,0.050008517,0.051567357,0.046071872,0.050696746,0.045724165,0.045536447,0.04884271,0.050264273,0.050729245
14,0.048140932,0.048227042,0.04782728,0.045837782,0.04543724,0.046143938,0.048835892,0.045987934,0.0520643,0.045192532,0.04901902,0.045192532,0.0481206,0.049046334,0.047069028,0.048444748,0.04632087,0.046672583,0.049547106,0.048139412,0.048732866
15,0.04849393,0.050852492,0.04313403,0.044386994,0.045206863,0.04434106,0.050118268,0.04521864,0.05166532,0.04512833,0.05026282,0.043196734,0.049521428,0.050904207,0.046252705,0.050173484,0.046338107,0.045936417,0.04888712,0.04980438,0.050176613
16,0.04597138,0.059371743,0.04114342,0.044713087,0.04114342,0.04315128,0.054394957,0.055012662,0.05173352,0.04165773,0.045492295,0.04114342,0.05686373,0.052457202,0.04597807,0.052104175,0.042430483,0.04617508,0.04114342,0.049387205,0.04853173
17,0.047892507,0.046443604,0.048656546,0.04566356,0.048431117,0.04596585,0.047160935,0.04521584,0.05023761,0.0477152,0.048205595,0.047252335,0.046339262,0.04792053,0.046565253,0.04677725,0.047391042,0.046384476,0.05392553,0.04772646,0.04812949
18,0.04739864,0.05100838,0.044009764,0.04390234,0.05254271,0.043373175,0.048632693,0.04481545,0.05031975,0.044138093,0.05053165,0.04626503,0.048647687,0.04979949,0.044547077,0.045771427,0.046692967,0.044961717,0.053988907,0.049113728,0.049539335
19,0.048217222,0.050946493,0.05120392,0.04451972,0.04570981,0.044465363,0.048772544,0.045145284,0.042873062,0.049873363,0.048353955,0.048386652,0.04873299,0.05019279,0.04544613,0.04923806,0.047036443,0.04571059,0.046013642,0.049636528,0.049525492
20,0.048704688,0.05136383,0.04232954,0.043975756,0.04523849,0.043935325,0.05053504,0.044957723,0.052251324,0.04450771,0.05075258,0.041876536,0.049836196,0.0513735,0.04605885,0.05025741,0.04596885,0.045674905,0.04964139,0.05011379,0.05064655
