,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.03746521,0.06541415,0.03746521,0.03746521,0.03746521,0.03746521,0.03746521,0.069363825,0.03746521,0.14890385,0.03746521,0.03746521,0.03746521,0.03746521,0.041842505,0.052375,0.03746521,0.043957315,0.03746521,0.042566337,0.048529293
1,0.029920414,0.029920414,0.029920414,0.043925982,0.08158739,0.029920414,0.029920414,0.029920414,0.029920414,0.19824255,0.029920414,0.12824,0.029920414,0.029920414,0.029920414,0.029920414,0.05341137,0.04351383,0.029920414,0.03219314,0.029920414
2,0.055218093,0.048456516,0.18110374,0.030925373,0.030925373,0.10189486,0.030925373,0.062756434,0.0322886,0.04682414,0.030925373,0.030925373,0.030925373,0.054145183,0.030925373,0.030925373,0.030925373,0.030925373,0.034537964,0.030925373,0.042595353
3,0.066382155,0.023430139,0.32204086,0.023665873,0.023430139,0.055553094,0.023430139,0.029932242,0.023430139,0.08994962,0.023430139,0.05187881,0.023430139,0.043231953,0.023430139,0.023430139,0.023430139,0.027244523,0.023430139,0.026984293,0.028835157
4,0.03995273,0.0544516,0.027276708,0.027276708,0.027276708,0.08399899,0.044003956,0.09554008,0.0699879,0.027276708,0.12968518,0.027276708,0.027276708,0.058568176,0.027276708,0.057211466,0.028508645,0.027276708,0.050502177,0.035271302,0.03410418
5,0.032898016,0.025250142,0.02875781,0.025250142,0.025250142,0.035029642,0.06679761,0.038974077,0.06847167,0.025250142,0.06272128,0.025250142,0.0694486,0.035510536,0.069916956,0.1775822,0.03131479,0.04798622,0.025250142,0.057839576,0.025250142
6,0.04118536,0.052252166,0.04118536,0.042181917,0.04579491,0.04118536,0.04118536,0.04118536,0.04118536,0.04933088,0.04118536,0.04118536,0.04118536,0.04118536,0.04118536,0.04118536,0.04118536,0.04327195,0.1300695,0.04118536,0.060503703
7,0.05451038,0.04790676,0.051110502,0.036181904,0.036181904,0.056261893,0.061686464,0.074338615,0.040172473,0.036181904,0.043960672,0.036181904,0.058927454,0.036181904,0.056085914,0.057715453,0.036181904,0.036181904,0.036181904,0.06613277,0.041735448
8,0.042323843,0.04231837,0.04231837,0.045340966,0.04235354,0.04231837,0.04231837,0.04231837,0.04231837,0.0717998,0.04231837,0.04231837,0.04231837,0.04231837,0.04231837,0.065039225,0.09336245,0.04231837,0.04231837,0.047322944,0.04231837
9,0.037515614,0.09130691,0.037515614,0.06043096,0.037515614,0.037515614,0.044199973,0.037515614,0.11432291,0.037515614,0.037515614,0.037515614,0.056919906,0.037515614,0.037515614,0.037515614,0.04259924,0.037515614,0.037515614,0.037515614,0.06500149
10,0.063864864,0.012115327,0.44362885,0.012115327,0.012115327,0.089598075,0.012115327,0.012115327,0.012971057,0.030952329,0.049254734,0.026346987,0.012115327,0.022460628,0.0121270185,0.012115327,0.012115327,0.012115327,0.07703554,0.015750388,0.046971556
11,0.01566626,0.013265101,0.118403874,0.021839393,0.013265101,0.45046762,0.013265101,0.013265101,0.050769046,0.013265101,0.021574369,0.027312199,0.074316226,0.020555262,0.013265101,0.013265101,0.053179584,0.013265101,0.013265101,0.013265101,0.013265101
12,0.12750342,0.013343095,0.08096653,0.013343095,0.017147064,0.013343095,0.079341106,0.14968143,0.05899958,0.08563395,0.013343095,0.013343095,0.036675107,0.02889331,0.018688418,0.030916566,0.013729281,0.088150315,0.013347195,0.090268165,0.013343095
13,0.04647083,0.031597983,0.201842,0.028321434,0.028321434,0.13443622,0.028321434,0.028321434,0.028321434,0.031724688,0.07887938,0.028321434,0.028321434,0.03338192,0.045331854,0.028321434,0.028321434,0.028321434,0.028473023,0.035020597,0.049627155
14,0.035565853,0.04323306,0.035565853,0.035565853,0.035565853,0.049215566,0.041316636,0.03650348,0.09731047,0.035565853,0.111178525,0.035565853,0.03946715,0.03732393,0.04046594,0.039777387,0.035565853,0.035565853,0.10395971,0.035565853,0.040155496
15,0.044443946,0.053396992,0.044443946,0.044743568,0.044443946,0.052825302,0.044443946,0.053180788,0.044443946,0.044443946,0.044443946,0.04678137,0.044443946,0.05901686,0.044443946,0.050310057,0.059503328,0.044443946,0.044443946,0.044443946,0.04691433
16,0.010346891,0.13228014,0.010346891,0.0163847,0.010346891,0.015209228,0.07169518,0.5110648,0.010346891,0.010346891,0.010346891,0.0131201325,0.08111346,0.024622753,0.010346891,0.010346891,0.010346891,0.010346891,0.010346891,0.010346891,0.010346891
17,0.072588876,0.02137933,0.062113047,0.029896753,0.05825826,0.02137933,0.02137933,0.02137933,0.1262617,0.03446806,0.034896262,0.043275334,0.02137933,0.02137933,0.02137933,0.02137933,0.044288974,0.02137933,0.22590382,0.030873824,0.044761084
18,0.03079653,0.04523157,0.027105069,0.028323762,0.14734009,0.026705815,0.020949883,0.032086123,0.07418852,0.020949883,0.020949883,0.026659885,0.020949883,0.033710614,0.020949883,0.020949883,0.035939045,0.020949883,0.2755152,0.020949883,0.048798654
19,0.07604734,0.020479972,0.34787542,0.016014934,0.016014934,0.14330764,0.016014934,0.05668812,0.016014934,0.054578587,0.024018658,0.016014934,0.016014934,0.049263436,0.016014934,0.016014934,0.016014934,0.016014934,0.016014934,0.02636727,0.025209287
20,0.071172,0.05530378,0.038387667,0.038387667,0.038387667,0.04760767,0.056515906,0.0937644,0.042896505,0.041011114,0.038387667,0.038387667,0.038387667,0.045615498,0.038387667,0.0478405,0.038387667,0.038387667,0.04182333,0.06628071,0.04467959
