,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.04791389,0.049639978,0.04607938,0.045921918,0.04666802,0.045696422,0.04901281,0.046272736,0.04842534,0.047059488,0.048577767,0.046404816,0.04844238,0.049367737,0.046684798,0.04867662,0.04683728,0.046509337,0.04840533,0.04866584,0.04873814
1,0.047354054,0.052169394,0.04242246,0.044397578,0.049090043,0.04402342,0.04736557,0.046051346,0.047262076,0.046570167,0.05063787,0.047827687,0.050170645,0.049882933,0.045198206,0.04922351,0.047739245,0.045648437,0.047309265,0.050611805,0.04904431
2,0.047925137,0.048869584,0.047154132,0.04643223,0.04653169,0.046272565,0.04901184,0.046505712,0.04848908,0.04715926,0.048104648,0.046450187,0.04799,0.04895491,0.04705419,0.048337188,0.04679698,0.046808247,0.04854317,0.048140325,0.0484689
3,0.047880504,0.048818763,0.04688147,0.046532426,0.04675869,0.046382688,0.048793416,0.046652135,0.048356522,0.047236953,0.0481098,0.0466163,0.048029903,0.048820496,0.04708652,0.048303183,0.046948023,0.046891306,0.048349492,0.048165146,0.048386198
4,0.048073944,0.048976894,0.04712012,0.046274055,0.045971602,0.046080213,0.04961226,0.046224486,0.04890642,0.04699201,0.04810205,0.045940705,0.047926765,0.049294397,0.04706928,0.048510294,0.046472363,0.0466817,0.04898929,0.048093125,0.04868804
5,0.047952615,0.04817818,0.0477739,0.04695708,0.04632106,0.046854705,0.049014233,0.046781223,0.048484877,0.047384,0.04762097,0.046473846,0.04762502,0.048578903,0.0474652,0.04817221,0.046804763,0.04714369,0.048492707,0.047704145,0.048216674
6,0.04739823,0.050951235,0.04372178,0.0453683,0.04855837,0.04510876,0.047119893,0.046688005,0.047034644,0.046920355,0.049973793,0.048016578,0.049622636,0.04915122,0.045855824,0.04883054,0.0479825,0.04628437,0.046847485,0.0499431,0.04862243
7,0.04805063,0.049278095,0.046874702,0.046050776,0.046144307,0.045834627,0.04956505,0.04612408,0.0488063,0.047025174,0.048224267,0.04595053,0.048099574,0.049435142,0.046894547,0.04860049,0.04648696,0.046545655,0.04893804,0.04829806,0.048773076
8,0.047690365,0.04883997,0.04624133,0.046689242,0.047406968,0.0465648,0.048014693,0.047034435,0.047887694,0.04734829,0.048320483,0.04730692,0.04823647,0.048456978,0.047037836,0.048228048,0.04744247,0.04704773,0.04768947,0.048358273,0.04815756
9,0.047790993,0.048261855,0.047236644,0.047023434,0.04698813,0.04693748,0.048358165,0.047056593,0.048138324,0.047410328,0.047858864,0.04698964,0.047818292,0.048313305,0.047352657,0.04803049,0.0472048,0.047219273,0.048052598,0.04789475,0.048063383
10,0.047687653,0.051621646,0.04449851,0.044554,0.047278967,0.044198196,0.048521202,0.04567043,0.04803609,0.046542436,0.05001621,0.04679913,0.049555987,0.050197996,0.04553839,0.049249347,0.047022447,0.04566266,0.048070177,0.05001682,0.04926177
11,0.048627954,0.047438394,0.048157293,0.04720972,0.046194606,0.047199313,0.05114431,0.046357296,0.048995465,0.047876075,0.046542574,0.046194606,0.046865474,0.049213402,0.04826038,0.048534576,0.046232924,0.047149688,0.046194606,0.0468947,0.048716627
12,0.047968265,0.049984194,0.045845937,0.04567413,0.046211243,0.04540983,0.04924069,0.04607351,0.04848938,0.047059186,0.048693955,0.046151552,0.048604514,0.049664512,0.046575252,0.049004193,0.046701536,0.046367884,0.048489336,0.048877656,0.04891326
13,0.04798683,0.051024582,0.044583425,0.04492115,0.04638916,0.044565674,0.049476705,0.04561244,0.048678514,0.046584565,0.049464807,0.045939106,0.049109306,0.05033052,0.04603585,0.049304787,0.046592757,0.04587144,0.04869192,0.049476795,0.049359627
14,0.047957994,0.048821546,0.047111895,0.046462383,0.046437606,0.046301372,0.04912042,0.046493586,0.04858701,0.04718203,0.048039116,0.04636153,0.047950502,0.04897736,0.04710586,0.04836139,0.0467515,0.04682598,0.048575703,0.048092857,0.04848235
15,0.047900885,0.050431475,0.045021895,0.045382645,0.046738897,0.045086466,0.049070116,0.045986492,0.048463818,0.04677718,0.049163233,0.04631411,0.04887206,0.049816076,0.046294726,0.048995513,0.046817712,0.046179414,0.048483703,0.04917361,0.049029984
16,0.04912585,0.04868156,0.046771877,0.04621776,0.044091925,0.045951232,0.0534385,0.04550299,0.049761288,0.047937557,0.046250295,0.04426163,0.047471676,0.05077623,0.047994953,0.0492105,0.04501819,0.04653598,0.048483245,0.047037914,0.04947884
17,0.047946125,0.048833888,0.04730007,0.046421897,0.046386756,0.046257652,0.049113397,0.046434436,0.04863055,0.0471223,0.048073396,0.04626056,0.047923632,0.04898759,0.047063593,0.04834328,0.046706013,0.04679259,0.048800208,0.04810733,0.04849478
18,0.047890056,0.0504929,0.045285534,0.045232378,0.046946663,0.044926517,0.049176376,0.0458275,0.048532028,0.046685405,0.049155917,0.04623882,0.048830282,0.049899086,0.046193562,0.048909713,0.046673145,0.04605467,0.048837416,0.04914505,0.049066953
19,0.04787836,0.049885612,0.046937507,0.045677956,0.04645406,0.04545467,0.048958328,0.04611325,0.048229974,0.04704537,0.04867762,0.046562247,0.04852984,0.049493954,0.046473317,0.048703574,0.046798695,0.04633336,0.048182584,0.04880061,0.048809197
20,0.04794147,0.05078258,0.04476599,0.045113146,0.04660462,0.044783212,0.049267273,0.045780234,0.04852498,0.046677526,0.049342778,0.046110608,0.04902201,0.050100435,0.04613417,0.049159788,0.046704505,0.046000764,0.048606694,0.04936338,0.049213827
