,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.048092816,0.049963005,0.046139956,0.045659684,0.04651863,0.04546683,0.048913404,0.046025746,0.047673896,0.047591366,0.048486147,0.04575712,0.048813105,0.04967503,0.046645675,0.04897148,0.046918854,0.046437632,0.04810065,0.04918095,0.048967995
1,0.046959616,0.05329328,0.041231215,0.044284277,0.051362578,0.043390177,0.047476154,0.04601278,0.04506389,0.04875094,0.049704734,0.04968336,0.050112974,0.049975168,0.044863526,0.048661854,0.0480548,0.045381047,0.046477575,0.050671197,0.04858884
2,0.04823945,0.049145352,0.048404165,0.045635708,0.04545518,0.04570752,0.04923882,0.045560036,0.049846075,0.04608827,0.048661876,0.04518942,0.04829614,0.049624283,0.0466985,0.04850597,0.04642088,0.046325944,0.049238224,0.048633702,0.04908452
3,0.04781056,0.04801679,0.04908176,0.0469199,0.046661712,0.047008567,0.048074555,0.046870537,0.048211202,0.047659345,0.0475731,0.047009125,0.047745317,0.048199866,0.04726425,0.047852892,0.0472013,0.047150634,0.04778522,0.04787836,0.048024967
4,0.048293017,0.049626675,0.046745762,0.04511456,0.045343257,0.045102477,0.049756136,0.04504275,0.050988685,0.044507716,0.04969723,0.044758093,0.048535593,0.050223466,0.046514634,0.04877965,0.04608169,0.045997646,0.05051583,0.048885852,0.04948924
5,0.047964532,0.04817637,0.0472023,0.04623405,0.045553762,0.046194952,0.048889138,0.04603036,0.049450066,0.047277775,0.047794066,0.046225168,0.04803565,0.04901249,0.047580536,0.049488008,0.046490982,0.047013484,0.048726983,0.048304014,0.048355326
6,0.0476651,0.0523698,0.04230723,0.04489241,0.048205346,0.044298988,0.048412293,0.04609348,0.046440948,0.047456775,0.049936716,0.047552556,0.04987307,0.050258406,0.045614857,0.049242575,0.047712296,0.04583137,0.04635099,0.05035083,0.04913392
7,0.048185844,0.049422156,0.04727879,0.045374654,0.046167463,0.045319952,0.049303524,0.045410965,0.0499973,0.04634925,0.048581894,0.04495532,0.04845296,0.049786903,0.046577696,0.04851992,0.046362355,0.046192896,0.04981862,0.048815012,0.04912656
8,0.04771666,0.049127106,0.045719374,0.046612933,0.046974346,0.04641371,0.048150375,0.046987254,0.04790547,0.04790216,0.048109557,0.047481146,0.048405822,0.048675224,0.04708296,0.04864684,0.047570515,0.047044396,0.046738327,0.048551034,0.048184752
9,0.047930103,0.04837281,0.04696598,0.04676569,0.046583932,0.046744797,0.048495006,0.046773538,0.04911768,0.04692043,0.048076205,0.046342965,0.04800751,0.048599824,0.04729421,0.048146304,0.047146108,0.047092304,0.048202146,0.048102602,0.048319884
10,0.04769514,0.05160699,0.04697223,0.04395136,0.04779614,0.043730613,0.047878806,0.044222906,0.047229223,0.046476252,0.050564088,0.046589304,0.04896564,0.05012801,0.044886928,0.048657153,0.047184538,0.045082882,0.050670642,0.050403368,0.049307846
11,0.048748218,0.049502827,0.04593819,0.04727002,0.04593819,0.04908109,0.050337035,0.04593819,0.049590394,0.046201974,0.046966217,0.048144862,0.04666382,0.049795695,0.04789637,0.048187856,0.04593819,0.04593819,0.04593819,0.04731286,0.048671573
12,0.048324343,0.05115243,0.044047188,0.044077534,0.044949558,0.043568026,0.04985544,0.044596102,0.04899149,0.048004955,0.048714228,0.04382277,0.04970563,0.051164214,0.046222515,0.051002312,0.046179526,0.045787368,0.049654223,0.05042483,0.049755357
13,0.048421852,0.051999502,0.043236002,0.04394657,0.045557562,0.043591853,0.050309584,0.044497,0.050256837,0.045710992,0.050038584,0.044187073,0.049753074,0.051625516,0.04577882,0.049973033,0.04620987,0.04530368,0.049025197,0.050350934,0.05022641
14,0.048016407,0.048384864,0.048009325,0.046311256,0.046022873,0.04637162,0.048825417,0.04617699,0.049922585,0.046393715,0.04820599,0.04600094,0.047957618,0.04892819,0.04714047,0.048256844,0.046699956,0.0467947,0.04891599,0.048125565,0.04853865
15,0.048189566,0.05142133,0.04348809,0.044486225,0.04627767,0.04410863,0.049683724,0.045052525,0.04964912,0.04606634,0.04977275,0.04498439,0.049489908,0.050897416,0.045972105,0.049541607,0.0465781,0.045662586,0.0489541,0.049993575,0.049730264
16,0.04835288,0.05459895,0.04079379,0.043947417,0.04079379,0.043066204,0.055322528,0.047982894,0.050354913,0.049496904,0.04437681,0.04721716,0.0523613,0.054120805,0.046752404,0.05125643,0.04418729,0.04535569,0.04079379,0.04856215,0.050305966
17,0.047867574,0.047978733,0.04870532,0.046069507,0.047410153,0.046169806,0.047975406,0.04550401,0.04969845,0.046370264,0.04852448,0.04537243,0.047501523,0.048452217,0.0467692,0.047705185,0.046834055,0.046588518,0.051863518,0.048283204,0.048356503
18,0.047786642,0.05132231,0.044211958,0.044180013,0.049306333,0.043760814,0.049110215,0.04480404,0.049686294,0.045361906,0.049942933,0.045508347,0.0491624,0.050441872,0.04537727,0.047794282,0.046395447,0.04524611,0.051521614,0.049642716,0.04943646
19,0.04800828,0.05102357,0.04976734,0.044699036,0.04579208,0.04465077,0.048737515,0.04524413,0.046205487,0.047946718,0.048768457,0.046929166,0.04902392,0.05015985,0.04569025,0.048922524,0.04676935,0.045642853,0.047129523,0.049650177,0.049239065
20,0.048314415,0.051597137,0.043267127,0.044255223,0.046216305,0.043879382,0.049964234,0.044783298,0.0500183,0.045695003,0.049970694,0.04430585,0.049576238,0.051190015,0.045877095,0.049550585,0.046364117,0.04550167,0.049566723,0.05012568,0.049980886
