,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.047903392,0.04919186,0.046438422,0.04627576,0.046629783,0.046100836,0.049194098,0.04637249,0.048306324,0.047500737,0.048288297,0.04649354,0.04809283,0.04909565,0.046943575,0.048489507,0.046835758,0.04668738,0.048356477,0.04829022,0.048513044
1,0.047504984,0.050846606,0.044142377,0.0452801,0.047969792,0.044765495,0.047603432,0.04610111,0.047953654,0.04625524,0.04980323,0.047430057,0.049678106,0.0495287,0.045874953,0.049137905,0.047560956,0.046073005,0.047442105,0.04988259,0.049165636
2,0.047930546,0.04865074,0.047045436,0.046661943,0.04653824,0.046577405,0.049240496,0.04660932,0.048263714,0.047747824,0.047913086,0.04649302,0.047735363,0.04878575,0.04724253,0.048236918,0.046822496,0.046940345,0.04840892,0.047900803,0.048255138
3,0.047793586,0.048213497,0.04728622,0.047070637,0.04701619,0.047019735,0.048519164,0.047046445,0.047978163,0.047683157,0.047796573,0.04699004,0.04769733,0.048280068,0.047399502,0.047971427,0.04717363,0.04723173,0.04805771,0.0477912,0.04798403
4,0.04797322,0.048478536,0.047304787,0.046765715,0.04638598,0.046719436,0.049423635,0.046631873,0.048301373,0.04788394,0.047750346,0.046384696,0.04756448,0.04874264,0.047356773,0.048166525,0.04673711,0.04700228,0.04851063,0.047730375,0.048185583
5,0.04792217,0.048147764,0.047567047,0.04704389,0.046562888,0.047037106,0.049127076,0.046880238,0.048171785,0.04792464,0.047601067,0.046591952,0.04745261,0.048443947,0.047504973,0.047988035,0.04688227,0.047194283,0.04837619,0.0475792,0.04800084
6,0.04742834,0.050209884,0.04462895,0.045782316,0.048273392,0.045336235,0.04713365,0.046548143,0.047734488,0.046351884,0.04950442,0.04779546,0.049446926,0.048990745,0.046154264,0.048807316,0.047813907,0.04642379,0.047230523,0.049579266,0.048826125
7,0.047966827,0.04864272,0.047119904,0.04664691,0.046409328,0.04657309,0.049416862,0.04655758,0.048317194,0.047811188,0.04786277,0.04638072,0.047671013,0.048839618,0.047266413,0.04824444,0.046738368,0.04692447,0.048498623,0.04784693,0.04826496
8,0.0477207,0.048348173,0.04700892,0.047010016,0.047276504,0.04691847,0.048190944,0.047088012,0.047889527,0.047511034,0.047972865,0.047198877,0.047895823,0.048250712,0.047287352,0.0480138,0.047332417,0.047203116,0.047882084,0.047977265,0.04802337
9,0.04774333,0.04786987,0.04756366,0.04735868,0.047187768,0.04735024,0.048233375,0.047300354,0.04784849,0.047730554,0.047634967,0.047194935,0.04757293,0.04797709,0.04755487,0.047786172,0.047315665,0.047429465,0.047927503,0.047627322,0.047792714
10,0.047784116,0.05056773,0.04486455,0.045334656,0.04700272,0.04492933,0.04886405,0.04583703,0.048341557,0.0468084,0.049288552,0.04661755,0.04906452,0.049803074,0.046169836,0.04910775,0.046959147,0.046071276,0.048112135,0.049330857,0.049141202
11,0.047914147,0.04819542,0.047495987,0.047010433,0.0465945,0.04699476,0.049092576,0.04686823,0.048166223,0.047892258,0.04764438,0.046608485,0.04749591,0.048462536,0.04747525,0.048012037,0.046898533,0.047174934,0.048357524,0.04762274,0.0480232
12,0.04791677,0.04919407,0.046458624,0.04626637,0.04658234,0.046094533,0.049259584,0.04635068,0.048327643,0.047522232,0.04827329,0.046451114,0.048072245,0.049118984,0.04694965,0.048495475,0.046804618,0.046678964,0.048389744,0.048273742,0.04851935
13,0.047907926,0.04998396,0.04564547,0.04569035,0.04659219,0.045399398,0.04935351,0.045954943,0.048439786,0.04721971,0.04877602,0.046341933,0.04853477,0.049623415,0.046535116,0.04887265,0.046742298,0.04629364,0.048394922,0.04879332,0.04890472
14,0.047917902,0.04841269,0.047278054,0.04684757,0.04658116,0.046797294,0.04914414,0.046751227,0.048206016,0.047816455,0.047776088,0.046568267,0.047615927,0.048609816,0.04736171,0.04811573,0.046871297,0.04706525,0.04837134,0.04776042,0.048131566
15,0.04787377,0.04964969,0.045921158,0.045954995,0.04672461,0.045704033,0.049127597,0.046180606,0.048333272,0.047283955,0.04861148,0.046508726,0.048402954,0.049347315,0.0466894,0.048700277,0.046858124,0.046477005,0.048297934,0.04862576,0.048727367
16,0.04802469,0.048366588,0.04749201,0.046818174,0.046212986,0.04680328,0.049654923,0.04660874,0.048366215,0.048013754,0.04761697,0.04624093,0.04741831,0.048752166,0.047443215,0.048131734,0.04662962,0.0470288,0.04863755,0.04759081,0.048148554
17,0.047990385,0.04885961,0.04693118,0.046471026,0.04632584,0.046369497,0.0495658,0.046409223,0.048389144,0.047769364,0.047971707,0.046272945,0.0477588,0.049020264,0.047164574,0.048358884,0.046664666,0.04680388,0.048563737,0.047957543,0.048381936
18,0.04791287,0.04979975,0.045833163,0.045822266,0.04658232,0.045559328,0.04934359,0.04604307,0.048418865,0.047294486,0.048656777,0.046359364,0.04842381,0.049510185,0.046632793,0.04878698,0.046751954,0.04638192,0.048400566,0.048669573,0.048816394
19,0.04784754,0.0489591,0.04659013,0.046480868,0.046828303,0.04632698,0.048887696,0.046578277,0.048181497,0.04749371,0.04820888,0.04670713,0.048048697,0.048852585,0.0470351,0.048355736,0.046986166,0.04683251,0.048210572,0.048212416,0.04837608
20,0.047898676,0.049991865,0.045622528,0.045690097,0.04662474,0.04539566,0.04930987,0.045965258,0.04842587,0.047201388,0.048792183,0.0463697,0.048554387,0.049613297,0.046526168,0.04887269,0.046762746,0.046294905,0.0483721,0.048810866,0.048904963
